0	Compound::DB00006
1	Compound::DB00007
2	Compound::DB00014
3	Compound::DB00027
4	Compound::DB00035
5	Compound::DB00050
6	Compound::DB00067
7	Compound::DB00080
8	Compound::DB00091
9	Compound::DB00104
10	Compound::DB00106
11	Compound::DB00114
12	Compound::DB00115
13	Compound::DB00118
14	Compound::DB00119
15	Compound::DB00120
16	Compound::DB00121
17	Compound::DB00122
18	Compound::DB00123
19	Compound::DB00126
20	Compound::DB00128
21	Compound::DB00129
22	Compound::DB00130
23	Compound::DB00131
24	Compound::DB00132
25	Compound::DB00134
26	Compound::DB00135
27	Compound::DB00136
28	Compound::DB00137
29	Compound::DB00138
30	Compound::DB00139
31	Compound::DB00140
32	Compound::DB00141
33	Compound::DB00142
34	Compound::DB00143
35	Compound::DB00144
36	Compound::DB00145
37	Compound::DB00146
38	Compound::DB00148
39	Compound::DB00150
40	Compound::DB00151
41	Compound::DB00152
42	Compound::DB00153
43	Compound::DB00155
44	Compound::DB00156
45	Compound::DB00157
46	Compound::DB00158
47	Compound::DB00159
48	Compound::DB00161
49	Compound::DB00162
50	Compound::DB00163
51	Compound::DB00165
52	Compound::DB00166
53	Compound::DB00169
54	Compound::DB00170
55	Compound::DB00173
56	Compound::DB00174
57	Compound::DB00175
58	Compound::DB00176
59	Compound::DB00177
60	Compound::DB00178
61	Compound::DB00179
62	Compound::DB00180
63	Compound::DB00181
64	Compound::DB00182
65	Compound::DB00183
66	Compound::DB00184
67	Compound::DB00185
68	Compound::DB00186
69	Compound::DB00187
70	Compound::DB00188
71	Compound::DB00189
72	Compound::DB00190
73	Compound::DB00191
74	Compound::DB00192
75	Compound::DB00193
76	Compound::DB00194
77	Compound::DB00195
78	Compound::DB00196
79	Compound::DB00197
80	Compound::DB00198
81	Compound::DB00199
82	Compound::DB00200
83	Compound::DB00201
84	Compound::DB00202
85	Compound::DB00203
86	Compound::DB00204
87	Compound::DB00205
88	Compound::DB00206
89	Compound::DB00207
90	Compound::DB00208
91	Compound::DB00209
92	Compound::DB00210
93	Compound::DB00211
94	Compound::DB00213
95	Compound::DB00214
96	Compound::DB00215
97	Compound::DB00216
98	Compound::DB00217
99	Compound::DB00218
100	Compound::DB00219
101	Compound::DB00220
102	Compound::DB00221
103	Compound::DB00222
104	Compound::DB00223
105	Compound::DB00224
106	Compound::DB00226
107	Compound::DB00227
108	Compound::DB00228
109	Compound::DB00229
110	Compound::DB00230
111	Compound::DB00231
112	Compound::DB00232
113	Compound::DB00233
114	Compound::DB00234
